axis,value,seed,anchor_value,delta_ppo_minus_bandit,delta_fqi_minus_bandit
t_max,20,8,20,0.0,0.0
t_max,20,9,20,0.0,0.0
t_max,30,5,20,0.05085498791138221,0.042114161854819976
t_max,30,6,20,-0.019106509572550223,0.0032235298828575676
t_max,30,7,20,0.052832549653581085,-0.025145388938434543
t_max,30,8,20,-0.021396387653579207,-0.059091131618771664
t_max,30,9,20,-0.08026842617979191,-0.016978213325237634
t_max,40,5,20,0.05085498791138221,0.042114161854819976
t_max,40,6,20,-0.021376187327668772,0.0032235298828575676
t_max,40,7,20,0.052832549653581085,-0.025145388938434543
t_max,40,8,20,-0.021396387653579207,-0.059091131618771664
t_max,40,9,20,-0.08026842617979191,-0.016978213325237634
t_max,60,5,20,0.05085498791138221,0.042114161854819976
t_max,60,6,20,-0.021376187327668772,0.0032235298828575676
t_max,60,7,20,0.052832549653581085,-0.025145388938434543
t_max,60,8,20,-0.021396387653579207,-0.059091131618771664
t_max,60,9,20,-0.08026842617979191,-0.016978213325237634
