axis,value,seed,bandit_v2,ppo_v3,fqi_v3,ppo_minus_bandit,fqi_minus_bandit
fatigue_rate,0.0,5,1.1307733725783224,1.2146372075894742,1.0503974860052836,0.0838638350111518,-0.08037588657303885
fatigue_rate,0.0,6,1.1435334247171332,1.3705450175121492,1.0664905005433203,0.22701159279501604,-0.07704292417381287
fatigue_rate,0.0,7,1.173675659153899,1.2402284421746372,1.1070938026636452,0.0665527830207382,-0.06658185649025383
fatigue_rate,0.0,8,1.2378678156915839,1.4547382676649625,1.0663149285495734,0.21687045197337862,-0.17155288714201045
fatigue_rate,0.0,9,1.0957991527971438,1.3597952264955602,1.0367239394598942,0.2639960736984164,-0.05907521333724963
fatigue_rate,0.1,5,0.9442695034616442,0.9660324235245702,0.963133673972216,0.021762920062926017,0.018864170510571876
fatigue_rate,0.1,6,0.9738300085870333,0.9576788533024756,0.9571404265405629,-0.016151155284557683,-0.01668958204647042
fatigue_rate,0.1,7,0.9202005253871521,0.9577560311769127,0.957432434573763,0.037555505789760524,0.0372319091866109
fatigue_rate,0.1,8,0.9735781857303116,1.0457972223443235,0.9814601842223858,0.07221903661401186,0.00788199849207416
fatigue_rate,0.1,9,0.9310666959157424,0.9375299698299061,0.9784678128711739,0.006463273914163681,0.04740111695543148
fatigue_rate,0.2,5,0.8942157243449658,0.9891364895829158,0.9062758801295975,0.09492076523795001,0.01206015578463171
fatigue_rate,0.2,6,0.8114470638727267,0.9180348614045979,0.8948908147086606,0.1065877975318712,0.08344375083593392
fatigue_rate,0.2,7,0.8007981676741657,0.8903954478470799,0.8892371430626804,0.08959728017291424,0.08843897538851475
fatigue_rate,0.2,8,0.9500725117282667,1.0133013706290048,0.9285260893478929,0.06322885890073815,-0.021546422380373742
fatigue_rate,0.2,9,0.8462839837528552,0.8930943485975446,0.949569638343088,0.04681036484468937,0.10328565459023287
fatigue_rate,0.4,5,0.769127350888044,0.9891364895829158,0.7646863821432125,0.22000913869487182,-0.004440968744831464
fatigue_rate,0.4,6,0.8508166723975639,0.9190379372338064,0.7808299346211859,0.06822126483624258,-0.06998673777637798
fatigue_rate,0.4,7,0.7877816101206366,0.967657640164399,0.8060300984148139,0.1798760300437624,0.018248488294177245
fatigue_rate,0.4,8,0.9020351756343075,0.9979349852134687,0.8937816199188754,0.09589980957916122,-0.00825355571543207
fatigue_rate,0.4,9,0.812983676981345,0.894503434374167,0.8512100797281511,0.08151975739282202,0.03822640274680611
