axis,value,seed,bandit_v2,ppo_v3,fqi_v3,ppo_minus_bandit,fqi_minus_bandit
fatigue_rate,0.0,10,1.5100365612636057,1.6347849469986666,1.4225506092076394,0.12474838573506086,-0.08748595205596632
fatigue_rate,0.0,11,1.5170774846353534,1.54124948205918,1.396088785280458,0.024171997423826586,-0.12098869935489542
fatigue_rate,0.0,12,1.4279026840492002,1.4761420913764278,1.4205518111134288,0.048239407327227646,-0.007350872935771413
fatigue_rate,0.0,13,1.492918361293233,1.3987621784159676,1.3993397580077165,-0.09415618287726546,-0.09357860328551659
fatigue_rate,0.0,14,1.5095224479537863,1.5421702124471741,1.4052461077849072,0.0326477644933878,-0.1042763401688791
fatigue_rate,0.1,10,1.2730768217410091,1.2809031414879233,1.3081630135624789,0.007826319746914168,0.03508619182146977
fatigue_rate,0.1,11,1.2472564997608333,1.3298765472879643,1.322713434509298,0.08262004752713104,0.0754569347484646
fatigue_rate,0.1,12,1.2699228179740647,1.3123458333047608,1.274968001687441,0.042423015330696145,0.005045183713376256
fatigue_rate,0.1,13,1.2229904671307417,1.2462570556035946,1.2993745808021602,0.0232665884728529,0.07638411367141851
fatigue_rate,0.1,14,1.3234491447492582,1.3596656053551563,1.2187043592977307,0.036216460605898115,-0.10474478545152754
fatigue_rate,0.2,10,1.1888317706655274,1.3295615577743054,1.2068683293586147,0.14072978710877804,0.01803655869308729
fatigue_rate,0.2,11,1.1870305078654735,1.1281755698084421,1.2577286603374307,-0.05885493805703135,0.07069815247195721
fatigue_rate,0.2,12,1.235907693227457,1.2242726028884878,1.203367052638832,-0.011635090338969256,-0.03254064058862505
fatigue_rate,0.2,13,1.1715445864085563,1.1097157821731027,1.1950917460089951,-0.06182880423545356,0.02354715960043885
fatigue_rate,0.2,14,1.1875488827457759,1.1904934505410447,1.1813336226084505,0.00294456779526886,-0.006215260137325318
fatigue_rate,0.4,10,1.0748721357070323,1.2809263723029019,1.0209152196177522,0.20605423659586952,-0.053956916089280105
fatigue_rate,0.4,11,1.0922251247990469,1.159124828974421,1.1579742218787366,0.06689970417537405,0.06574909707968968
fatigue_rate,0.4,12,1.078833963353933,1.1601069139459739,1.1516968270497685,0.08127295059204087,0.0728628636958355
