axis,value,seed,anchor_value,delta_ppo_minus_bandit,delta_fqi_minus_bandit
delayed_reward_strength,2.0,18,0.0,-0.4454120669429025,0.05511824978446911
delayed_reward_strength,2.0,19,0.0,-0.5222760493500347,-0.09061468213288926
delayed_reward_strength,2.0,20,0.0,-0.5561257209004322,-0.0965389903937297
delayed_reward_strength,2.0,21,0.0,-0.5196141758858057,-0.03847544905604505
delayed_reward_strength,2.0,22,0.0,-0.4642677863993323,0.025912881689455602
delayed_reward_strength,2.0,23,0.0,-0.5205968463494268,0.012155860431733778
delayed_reward_strength,2.0,24,0.0,-0.6071714465036728,-0.09704647858950732
transition_coupling_strength,0.0,10,0.0,0.0,0.0
transition_coupling_strength,0.0,11,0.0,0.0,0.0
transition_coupling_strength,0.0,12,0.0,0.0,0.0
transition_coupling_strength,0.0,13,0.0,0.0,0.0
transition_coupling_strength,0.0,14,0.0,0.0,0.0
transition_coupling_strength,0.0,15,0.0,0.0,0.0
transition_coupling_strength,0.0,16,0.0,0.0,0.0
transition_coupling_strength,0.0,17,0.0,0.0,0.0
transition_coupling_strength,0.0,18,0.0,0.0,0.0
transition_coupling_strength,0.0,19,0.0,0.0,0.0
transition_coupling_strength,0.0,20,0.0,0.0,0.0
transition_coupling_strength,0.0,21,0.0,0.0,0.0
transition_coupling_strength,0.0,22,0.0,0.0,0.0
transition_coupling_strength,0.0,23,0.0,0.0,0.0
transition_coupling_strength,0.0,24,0.0,0.0,0.0
transition_coupling_strength,0.5,10,0.0,0.10472976740350526,-0.21335720038296557
transition_coupling_strength,0.5,11,0.0,0.1815171195670764,-0.17685160731535698
transition_coupling_strength,0.5,12,0.0,0.16278930436732275,-0.22729799300351083
transition_coupling_strength,0.5,13,0.0,0.2685787798794661,-0.12716750263295507
transition_coupling_strength,0.5,14,0.0,0.16307655366502338,-0.3073976446431075
transition_coupling_strength,0.5,15,0.0,0.27952967487761926,-0.2690459405911456
transition_coupling_strength,0.5,16,0.0,0.35771523461736665,-0.196588165657126
transition_coupling_strength,0.5,17,0.0,0.23965744648093934,-0.17438599043711744
transition_coupling_strength,0.5,18,0.0,0.3896550173987825,-0.05274328445119969
transition_coupling_strength,0.5,19,0.0,0.4432469268106485,0.06837921996008234
transition_coupling_strength,0.5,20,0.0,0.271503173046012,-0.12501240067886976
transition_coupling_strength,0.5,21,0.0,0.49727630230280995,-0.0784892540136799
transition_coupling_strength,0.5,22,0.0,0.3629274691649198,-0.12931210103165824
transition_coupling_strength,0.5,23,0.0,0.2567538822285014,-0.25212597432515826
transition_coupling_strength,0.5,24,0.0,0.17951789664820827,-0.3028863871417167
transition_coupling_strength,1.0,10,0.0,0.36755283429596886,-0.5928473695940495
transition_coupling_strength,1.0,11,0.0,0.35803511381026953,-0.5055377908542151
transition_coupling_strength,1.0,12,0.0,0.2774642294179219,-0.6317032590743714
transition_coupling_strength,1.0,13,0.0,0.4582282799542208,-0.3717261233435891
transition_coupling_strength,1.0,14,0.0,0.5987243118948644,-0.26990538988654333
transition_coupling_strength,1.0,15,0.0,0.428052601046653,-0.5030241063078398
transition_coupling_strength,1.0,16,0.0,0.4926292870850051,-0.2844794317974877
transition_coupling_strength,1.0,17,0.0,0.3431592147267104,-0.19011507687872675
transition_coupling_strength,1.0,18,0.0,0.37680230073649823,-0.4584767601755708
transition_coupling_strength,1.0,19,0.0,0.4020834230301995,-0.17286544053010022
transition_coupling_strength,1.0,20,0.0,0.41280830517278777,-0.516789374398374
transition_coupling_strength,1.0,21,0.0,0.437195481061343,-0.5241678149480171
transition_coupling_strength,1.0,22,0.0,0.5705029963517911,-0.30128566168313364
transition_coupling_strength,1.0,23,0.0,0.2764878283216363,-0.5246156448447321
transition_coupling_strength,1.0,24,0.0,0.17481066422820524,-0.5937401087429024
transition_coupling_strength,2.0,10,0.0,0.30273431710619536,-0.3328253190713082
transition_coupling_strength,2.0,11,0.0,0.3625255165174488,-0.3564767255288974
transition_coupling_strength,2.0,12,0.0,0.40171185606942106,-0.2972546117512167
transition_coupling_strength,2.0,13,0.0,0.1768407270590675,-0.5551356700440173
transition_coupling_strength,2.0,14,0.0,0.06729067327834493,-0.4877723812135246
transition_coupling_strength,2.0,15,0.0,0.44449800363993175,-0.3530739046210849
transition_coupling_strength,2.0,16,0.0,0.40490135172238384,-0.3395097660822044
transition_coupling_strength,2.0,17,0.0,0.1663294093230745,-0.4455444419691992
transition_coupling_strength,2.0,18,0.0,0.19978530687527196,-0.6115529511495017
transition_coupling_strength,2.0,19,0.0,0.3580106042223017,-0.18332766073685836
transition_coupling_strength,2.0,20,0.0,0.4047736137053761,-0.459439335955828
transition_coupling_strength,2.0,21,0.0,0.453408723438699,-0.38883969098199134
transition_coupling_strength,2.0,22,0.0,0.5062489346234176,-0.17522769639232738
transition_coupling_strength,2.0,23,0.0,0.17474871731995267,-0.36474228329572966
transition_coupling_strength,2.0,24,0.0,0.2017672405631603,-0.36004005131799866
transition_coupling_strength,3.0,10,0.0,0.36383876919041014,-0.2671683776108984
transition_coupling_strength,3.0,11,0.0,0.13421186470693125,-0.2485599721687397
transition_coupling_strength,3.0,12,0.0,0.26627830696329347,-0.34876504546728104
transition_coupling_strength,3.0,13,0.0,0.16878429576587184,-0.3322934660927259
transition_coupling_strength,3.0,14,0.0,0.35252383511625673,-0.005722099089117139
transition_coupling_strength,3.0,15,0.0,0.4096133622803113,-0.4895267693705616
