axis,value,seed,anchor_value,delta_ppo_minus_bandit,delta_fqi_minus_bandit
delayed_reward_strength,2.0,21,0.0,0.26384635956985036,0.05899387696631209
delayed_reward_strength,2.0,22,0.0,0.2524705308065378,0.19939372221277774
delayed_reward_strength,2.0,23,0.0,-0.08219727022274781,0.08555553122256798
delayed_reward_strength,2.0,24,0.0,0.0823591091703999,-0.0352908604147153
transition_coupling_strength,0.0,10,0.0,0.0,0.0
transition_coupling_strength,0.0,11,0.0,0.0,0.0
transition_coupling_strength,0.0,12,0.0,0.0,0.0
transition_coupling_strength,0.0,13,0.0,0.0,0.0
transition_coupling_strength,0.0,14,0.0,0.0,0.0
transition_coupling_strength,0.0,15,0.0,0.0,0.0
transition_coupling_strength,0.0,16,0.0,0.0,0.0
transition_coupling_strength,0.0,17,0.0,0.0,0.0
transition_coupling_strength,0.0,18,0.0,0.0,0.0
transition_coupling_strength,0.0,19,0.0,0.0,0.0
transition_coupling_strength,0.0,20,0.0,0.0,0.0
transition_coupling_strength,0.0,21,0.0,0.0,0.0
transition_coupling_strength,0.0,22,0.0,0.0,0.0
transition_coupling_strength,0.0,23,0.0,0.0,0.0
transition_coupling_strength,0.0,24,0.0,0.0,0.0
transition_coupling_strength,0.5,10,0.0,0.10311776740350531,-0.32808170663389746
transition_coupling_strength,0.5,11,0.0,0.24754511956707637,-0.3255607202423674
transition_coupling_strength,0.5,12,0.0,0.1736613043673223,-0.4866739026495104
transition_coupling_strength,0.5,13,0.0,0.3637367798794662,-0.2149712319437751
transition_coupling_strength,0.5,14,0.0,0.1895945536650232,-0.3715934409204069
transition_coupling_strength,0.5,15,0.0,0.27952967487761926,-0.1010139853431895
transition_coupling_strength,0.5,16,0.0,0.3518692346173671,-0.07800099097458157
transition_coupling_strength,0.5,17,0.0,0.18960745742151675,-0.4559580051081331
transition_coupling_strength,0.5,18,0.0,0.5622350173987827,-0.2683821980042356
transition_coupling_strength,0.5,19,0.0,0.5140549268106482,-0.08515352519967467
transition_coupling_strength,0.5,20,0.0,0.2609791730460118,-0.40907615555607446
transition_coupling_strength,0.5,21,0.0,0.7831528321753871,-0.1990319870035513
transition_coupling_strength,0.5,22,0.0,0.4149694691649197,-0.19372172208800165
transition_coupling_strength,0.5,23,0.0,0.3239658822285014,-0.2336023831843148
transition_coupling_strength,0.5,24,0.0,0.13471789664820855,-0.19108979041981078
transition_coupling_strength,1.0,10,0.0,0.3036468342959684,-0.787610253390097
transition_coupling_strength,1.0,11,0.0,0.4240631138102695,-0.6898095120395369
transition_coupling_strength,1.0,12,0.0,0.2921682294179224,-0.8873818637251469
transition_coupling_strength,1.0,13,0.0,0.5533862799542208,-0.589048104438739
transition_coupling_strength,1.0,14,0.0,0.5987243118948644,-0.5570097230854343
transition_coupling_strength,1.0,15,0.0,0.3668646010466534,-0.5016077103499674
transition_coupling_strength,1.0,16,0.0,0.501763287085006,-0.31472998227560134
transition_coupling_strength,1.0,17,0.0,0.2727052256672886,-0.6792669057167771
transition_coupling_strength,1.0,18,0.0,0.5493823007364984,-0.6946352943108223
transition_coupling_strength,1.0,19,0.0,0.47289142303019926,-0.6500203963615869
transition_coupling_strength,1.0,20,0.0,0.40228430517278757,-0.6865939107389756
transition_coupling_strength,1.0,21,0.0,0.6870314810613429,-0.5275664354338987
transition_coupling_strength,1.0,22,0.0,0.5725629963517911,-0.36884827153037913
transition_coupling_strength,1.0,23,0.0,0.34369982832163637,-0.6074188908167657
transition_coupling_strength,1.0,24,0.0,0.17955066422820498,-0.7610072237960535
transition_coupling_strength,2.0,10,0.0,0.24703431710619528,-0.7727341059633617
transition_coupling_strength,2.0,11,0.0,0.4285535165174488,-0.7230191998129785
transition_coupling_strength,2.0,12,0.0,0.43974785606942146,-0.7084512120736868
transition_coupling_strength,2.0,13,0.0,0.2719987270590676,-0.9586224650211905
transition_coupling_strength,2.0,14,0.0,0.06729067327834493,-0.8320973767584656
transition_coupling_strength,2.0,15,0.0,0.3707000036399317,-0.5747071782549253
transition_coupling_strength,2.0,16,0.0,0.41906535172238435,-0.4992275818271159
transition_coupling_strength,2.0,17,0.0,0.15443942026365232,-0.8726570424026623
transition_coupling_strength,2.0,18,0.0,0.2159401193276027,-0.6971833538140979
transition_coupling_strength,2.0,19,0.0,0.42881860422230145,-0.5659271856052912
transition_coupling_strength,2.0,20,0.0,0.3942496137053759,-0.8146318173286282
transition_coupling_strength,2.0,21,0.0,0.7261307234386987,-0.6279662718045949
transition_coupling_strength,2.0,22,0.0,0.5582909346234175,-0.5644420232973315
transition_coupling_strength,2.0,23,0.0,0.2594587173199525,-0.7499784711742112
transition_coupling_strength,2.0,24,0.0,0.20650724056316005,-0.9028230846654681
transition_coupling_strength,3.0,10,0.0,0.36066362515961137,-0.6662405207789457
transition_coupling_strength,3.0,11,0.0,0.1315338647069315,-1.070182689506181
transition_coupling_strength,3.0,12,0.0,0.3186963069632933,-0.7358868445718301
transition_coupling_strength,3.0,13,0.0,0.29952829576587225,-0.8427050903980344
transition_coupling_strength,3.0,14,0.0,0.13841842289343642,-0.40338567442471995
transition_coupling_strength,3.0,15,0.0,0.3817853622803109,-0.707414318270654
transition_coupling_strength,3.0,16,0.0,0.18885518139739865,-0.3780180899848615
transition_coupling_strength,3.0,17,0.0,0.2387120638088529,-0.7401414086496214
transition_coupling_strength,3.0,18,0.0,0.3863865761647096,-0.7008479687235818
