axis,value,seed,bandit_v2,ppo_v3,fqi_v3,ppo_minus_bandit,fqi_minus_bandit
fatigue_rate,0.0,5,1.1311100236116987,1.2146372075894742,1.0503974860052836,0.08352718397777559,-0.08071253760641506
fatigue_rate,0.0,6,1.189057433750995,1.3705450175121492,1.0664905005433203,0.18148758376115426,-0.12256693320767464
fatigue_rate,0.0,7,1.1752842029481314,1.2402284421746372,1.1070938026636452,0.06494423922650583,-0.0681904002844862
fatigue_rate,0.0,8,1.2764461992732858,1.4547382676649625,1.0663149285495734,0.17829206839167666,-0.2101312707237124
fatigue_rate,0.0,9,1.2123520218168946,1.3597952264955602,1.0367239394598942,0.14744320467866556,-0.17562808235700045
fatigue_rate,0.1,5,1.0343413248453186,0.9660324235245702,0.963133673972216,-0.0683089013207484,-0.07120765087310255
fatigue_rate,0.1,6,1.021025211167935,0.9576788533024756,0.9571404265405629,-0.06334635786545939,-0.06388478462737213
fatigue_rate,0.1,7,0.9540414185246303,0.9577560311769127,0.957432434573763,0.0037146126522823453,0.0033910160491327224
fatigue_rate,0.1,8,0.9929597763453241,1.0457972223443235,0.9814601842223858,0.05283744599899942,-0.011499592122938274
fatigue_rate,0.1,9,0.9689650251192372,0.9375299698299061,0.9784678128711739,-0.031435055289331104,0.009502787751936692
fatigue_rate,0.2,5,0.9107254288709073,0.9891364895829158,0.9062758801295975,0.07841106071200843,-0.004449548741309872
fatigue_rate,0.2,6,0.8138727775934299,0.9180348614045979,0.8948908147086606,0.10416208381116798,0.0810180371152307
fatigue_rate,0.2,7,0.8577679651812187,0.8903954478470799,0.8892371430626804,0.03262748266586124,0.03146917788146175
fatigue_rate,0.2,8,0.8554562894867936,1.0133013706290048,0.9285260893478929,0.15784508114221119,0.0730697998610993
fatigue_rate,0.2,9,0.8171984860980681,0.8930943485975446,0.949569638343088,0.07589586249947644,0.13237115224501994
fatigue_rate,0.4,5,0.768117063211481,0.9891364895829158,0.7646863821432125,0.2210194263714348,-0.003430681068268493
fatigue_rate,0.4,6,0.7124204745502376,0.9190379372338064,0.7808299346211859,0.20661746268356884,0.06840946007094828
fatigue_rate,0.4,7,0.8856138109976833,0.967657640164399,0.8060300984148139,0.08204382916671571,-0.07958371258286945
fatigue_rate,0.4,8,0.8741215864771752,0.9979349852134687,0.8937816199188754,0.12381339873629349,0.019660033441700198
fatigue_rate,0.4,9,0.8079911675587071,0.894503434374167,0.8512100797281511,0.08651226681545987,0.04321891216944396
fatigue_rate,0.6,5,0.8261443316535697,0.9891364895829158,0.7735105307016487,0.16299215792934607,-0.05263380095192105
fatigue_rate,0.6,6,0.788539413038647,0.9190379372338064,0.7117833100142452,0.1304985241951594,-0.07675610302440183
fatigue_rate,0.6,7,0.7960242607001103,0.9527923624315464,0.7850764221592278,0.15676810173143607,-0.010947838540882548
fatigue_rate,0.6,8,0.8288843834460107,0.9979349852134687,0.8290730802736574,0.169050601767458,0.00018869682764677265
fatigue_rate,0.6,9,0.7879933171575864,0.894503434374167,0.7506663016370783,0.10651011721658066,-0.0373270155205081
